WEEK,COUNTRY,EVENT_TYPE,FATALITIES,POPULATION_EXPOSURE,country_name,year,representation_est,free_express_est,civil_lib_est,rule_law_est
27-Jun-20,Italy,Protests,0,7891.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
10-Oct-20,Italy,Protests,0,7891.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
24-Oct-20,Italy,Protests,0,7891.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
23-Jan-21,Italy,Protests,0,29956.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
10-Jul-21,Italy,Protests,0,7862.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
18-Sep-21,Italy,Protests,0,7862.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
16-Oct-21,Italy,Protests,0,13472.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
23-Oct-21,Italy,Protests,0,2111.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
30-Oct-21,Italy,Protests,0,2111.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
27-Nov-21,Italy,Protests,0,18339.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
4-Dec-21,Italy,Protests,0,13472.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
11-Dec-21,Italy,Protests,0,21334.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
22-Jan-22,Italy,Protests,0,7835.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
29-Jan-22,Italy,Protests,0,41409.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
5-Feb-22,Italy,Protests,0,41409.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
12-Feb-22,Italy,Protests,0,49244.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
19-Mar-22,Italy,Protests,0,23322.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
2-Apr-22,Italy,Protests,0,13426.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
21-May-22,Italy,Protests,0,7835.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
28-May-22,Italy,Protests,0,49244.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
4-Jun-22,Italy,Protests,0,3841.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
18-Jun-22,Italy,Protests,0,13426.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
25-Jun-22,Italy,Protests,0,15790.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
1-Oct-22,Italy,Protests,0,2104.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
8-Oct-22,Italy,Protests,0,61960.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
15-Oct-22,Italy,Protests,0,35076.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
22-Oct-22,Italy,Protests,0,3841.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
29-Oct-22,Italy,Protests,0,62670.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
5-Nov-22,Italy,Protests,0,21261.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
19-Nov-22,Italy,Protests,0,7802.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
31-Dec-22,Italy,Protests,0,7813.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
1-Apr-23,Italy,Protests,0,7813.0,Italy,2023,0.8562089590213731,0.7316249934248836,0.8231396034074341,0.654575589214786
22-Apr-23,Italy,Protests,0,42012.0,Italy,2023,0.8562089590213731,0.7316249934248836,0.8231396034074341,0.654575589214786
20-May-23,Italy,Protests,0,7813.0,Italy,2023,0.8562089590213731,0.7316249934248836,0.8231396034074341,0.654575589214786
22-Jul-23,Italy,Protests,0,7003.0,Italy,2023,0.8562089590213731,0.7316249934248836,0.8231396034074341,0.654575589214786
26-Aug-23,Italy,Protests,0,27124.0,Italy,2023,0.8562089590213731,0.7316249934248836,0.8231396034074341,0.654575589214786
23-Sep-23,Italy,Protests,0,17307.0,Italy,2023,0.8562089590213731,0.7316249934248836,0.8231396034074341,0.654575589214786
9-Dec-23,Italy,Protests,0,13388.0,Italy,2023,0.8562089590213731,0.7316249934248836,0.8231396034074341,0.654575589214786
16-Dec-23,Italy,Protests,0,7813.0,Italy,2023,0.8562089590213731,0.7316249934248836,0.8231396034074341,0.654575589214786
18-Jan-20,Italy,Riots,0,16609.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
15-Feb-20,Italy,Riots,0,41066.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
22-Feb-20,Italy,Riots,0,35975.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
4-Apr-20,Italy,Riots,0,47112.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
11-Apr-20,Italy,Riots,0,35975.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
16-May-20,Italy,Riots,0,39509.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
29-Aug-20,Italy,Riots,0,40489.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
17-Oct-20,Italy,Riots,0,22357.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
28-Nov-20,Italy,Riots,0,35975.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
19-Dec-20,Italy,Riots,0,9008.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
6-Feb-21,Italy,Riots,0,17689.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
8-May-21,Italy,Riots,0,40340.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
15-May-21,Italy,Riots,0,40340.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
5-Jun-21,Italy,Riots,0,85078.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
10-Jul-21,Italy,Riots,0,40340.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
18-Dec-21,Italy,Riots,0,40322.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
19-Feb-22,Italy,Riots,0,40202.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
5-Mar-22,Italy,Riots,0,62335.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
6-Aug-22,Italy,Riots,0,16491.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
11-Feb-23,Italy,Riots,0,35147.0,Italy,2023,0.8562089590213731,0.7316249934248836,0.8231396034074341,0.654575589214786
15-Apr-23,Italy,Riots,0,4452.0,Italy,2023,0.8562089590213731,0.7316249934248836,0.8231396034074341,0.654575589214786
9-Sep-23,Italy,Riots,0,40071.0,Italy,2023,0.8562089590213731,0.7316249934248836,0.8231396034074341,0.654575589214786
30-Sep-23,Italy,Riots,0,42747.0,Italy,2023,0.8562089590213731,0.7316249934248836,0.8231396034074341,0.654575589214786
28-Oct-23,Italy,Riots,0,42747.0,Italy,2023,0.8562089590213731,0.7316249934248836,0.8231396034074341,0.654575589214786
4-Jan-20,Italy,Riots,0,40489.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
18-Jan-20,Italy,Riots,0,55677.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
7-Mar-20,Italy,Riots,0,145165.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
11-Apr-20,Italy,Riots,0,47112.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
6-Jun-20,Italy,Riots,0,40489.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
24-Oct-20,Italy,Riots,0,88936.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
31-Oct-20,Italy,Riots,0,40489.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
14-Nov-20,Italy,Riots,0,40489.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
21-Nov-20,Italy,Riots,0,44437.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
12-Dec-20,Italy,Riots,0,40489.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
6-Feb-21,Italy,Riots,0,17625.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
3-Apr-21,Italy,Riots,0,40340.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
10-Apr-21,Italy,Riots,0,40340.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
15-May-21,Italy,Riots,0,40340.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
24-Jul-21,Italy,Riots,0,40340.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
28-Aug-21,Italy,Riots,0,40340.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
18-Sep-21,Italy,Riots,0,71425.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
9-Oct-21,Italy,Riots,0,67410.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
23-Oct-21,Italy,Riots,0,103119.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
20-Nov-21,Italy,Riots,0,40340.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
11-Dec-21,Italy,Riots,0,26165.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
15-Jan-22,Italy,Riots,0,35720.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
22-Jan-22,Italy,Riots,0,40202.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
5-Mar-22,Italy,Riots,0,30526.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
16-Apr-22,Italy,Riots,0,40780.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
2-Jul-22,Italy,Riots,0,40202.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
12-Nov-22,Italy,Riots,0,40202.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
17-Dec-22,Italy,Riots,0,93356.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
28-Jan-23,Italy,Riots,0,40088.0,Italy,2023,0.8562089590213731,0.7316249934248836,0.8231396034074341,0.654575589214786
4-Feb-23,Italy,Riots,0,35619.0,Italy,2023,0.8562089590213731,0.7316249934248836,0.8231396034074341,0.654575589214786
29-Apr-23,Italy,Riots,0,40088.0,Italy,2023,0.8562089590213731,0.7316249934248836,0.8231396034074341,0.654575589214786
7-Oct-23,Italy,Riots,0,43997.0,Italy,2023,0.8562089590213731,0.7316249934248836,0.8231396034074341,0.654575589214786
25-Nov-23,Italy,Riots,0,40088.0,Italy,2023,0.8562089590213731,0.7316249934248836,0.8231396034074341,0.654575589214786
9-Dec-23,Italy,Riots,0,43997.0,Italy,2023,0.8562089590213731,0.7316249934248836,0.8231396034074341,0.654575589214786
4-Jul-20,Italy,Violence against civilians,0,71314.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
18-Jul-20,Italy,Violence against civilians,0,35975.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
4-Jan-20,Italy,Protests,0,709.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
11-Jan-20,Italy,Protests,0,709.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
18-Jan-20,Italy,Protests,0,20635.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
25-Jan-20,Italy,Protests,0,33945.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
1-Feb-20,Italy,Protests,0,709.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
8-Feb-20,Italy,Protests,0,33268.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
15-Feb-20,Italy,Protests,0,53194.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
22-Feb-20,Italy,Protests,0,20635.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
29-Feb-20,Italy,Protests,0,709.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
7-Mar-20,Italy,Protests,0,709.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
25-Apr-20,Italy,Protests,0,49499.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
2-May-20,Italy,Protests,0,71730.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
9-May-20,Italy,Protests,0,31527.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
16-May-20,Italy,Protests,0,23058.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
23-May-20,Italy,Protests,0,56569.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
30-May-20,Italy,Protests,0,43111.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
6-Jun-20,Italy,Protests,0,709.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
13-Jun-20,Italy,Protests,0,60488.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
20-Jun-20,Italy,Protests,0,41724.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
27-Jun-20,Italy,Protests,0,20635.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
4-Jul-20,Italy,Protests,0,3612.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
11-Jul-20,Italy,Protests,0,33889.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
18-Jul-20,Italy,Protests,0,709.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
25-Jul-20,Italy,Protests,0,20123.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
1-Aug-20,Italy,Protests,0,7772.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
22-Aug-20,Italy,Protests,0,906.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
29-Aug-20,Italy,Protests,0,6862.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
5-Sep-20,Italy,Protests,0,709.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
12-Sep-20,Italy,Protests,0,59154.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
19-Sep-20,Italy,Protests,0,53194.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
26-Sep-20,Italy,Protests,0,709.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
17-Oct-20,Italy,Protests,0,20635.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
24-Oct-20,Italy,Protests,0,53391.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
31-Oct-20,Italy,Protests,0,38926.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
7-Nov-20,Italy,Protests,0,53194.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
14-Nov-20,Italy,Protests,0,709.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
21-Nov-20,Italy,Protests,0,709.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
28-Nov-20,Italy,Protests,0,24010.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
5-Dec-20,Italy,Protests,0,6669.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
12-Dec-20,Italy,Protests,0,6669.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
19-Dec-20,Italy,Protests,0,26595.0,Italy,2020,0.8304124351851023,0.7928781691788248,0.8461525453752932,0.6366113567728472
2-Jan-21,Italy,Protests,0,707.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
9-Jan-21,Italy,Protests,0,23923.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
16-Jan-21,Italy,Protests,0,25791.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
23-Jan-21,Italy,Protests,0,26739.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
30-Jan-21,Italy,Protests,0,707.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
6-Feb-21,Italy,Protests,0,707.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
13-Feb-21,Italy,Protests,0,25502.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
20-Feb-21,Italy,Protests,0,20560.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
27-Feb-21,Italy,Protests,0,33387.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
6-Mar-21,Italy,Protests,0,39281.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
13-Mar-21,Italy,Protests,0,20560.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
20-Mar-21,Italy,Protests,0,64861.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
27-Mar-21,Italy,Protests,0,33146.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
3-Apr-21,Italy,Protests,0,6645.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
10-Apr-21,Italy,Protests,0,6645.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
17-Apr-21,Italy,Protests,0,4070.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
24-Apr-21,Italy,Protests,0,33146.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
1-May-21,Italy,Protests,0,707.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
8-May-21,Italy,Protests,0,28951.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
15-May-21,Italy,Protests,0,50586.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
22-May-21,Italy,Protests,0,58937.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
29-May-21,Italy,Protests,0,20757.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
5-Jun-21,Italy,Protests,0,6842.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
12-Jun-21,Italy,Protests,0,26695.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
19-Jun-21,Italy,Protests,0,707.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
26-Jun-21,Italy,Protests,0,31609.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
3-Jul-21,Italy,Protests,0,1446.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
10-Jul-21,Italy,Protests,0,20050.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
17-Jul-21,Italy,Protests,0,707.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
24-Jul-21,Italy,Protests,0,707.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
31-Jul-21,Italy,Protests,0,69789.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
7-Aug-21,Italy,Protests,0,904.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
14-Aug-21,Italy,Protests,0,707.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
21-Aug-21,Italy,Protests,0,17527.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
28-Aug-21,Italy,Protests,0,707.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
4-Sep-21,Italy,Protests,0,53196.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
11-Sep-21,Italy,Protests,0,11559.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
18-Sep-21,Italy,Protests,0,39281.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
25-Sep-21,Italy,Protests,0,58937.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
2-Oct-21,Italy,Protests,0,48080.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
9-Oct-21,Italy,Protests,0,37451.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
16-Oct-21,Italy,Protests,0,707.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
23-Oct-21,Italy,Protests,0,35599.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
30-Oct-21,Italy,Protests,0,6645.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
6-Nov-21,Italy,Protests,0,26498.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
13-Nov-21,Italy,Protests,0,707.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
20-Nov-21,Italy,Protests,0,39084.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
27-Nov-21,Italy,Protests,0,39276.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
4-Dec-21,Italy,Protests,0,707.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
11-Dec-21,Italy,Protests,0,6645.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
18-Dec-21,Italy,Protests,0,21235.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
25-Dec-21,Italy,Protests,0,707.0,Italy,2021,0.8323194680320464,0.7996733379538231,0.8595458468324824,0.6409629891288878
8-Jan-22,Italy,Protests,0,1284.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
15-Jan-22,Italy,Protests,0,20489.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
22-Jan-22,Italy,Protests,0,72071.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
29-Jan-22,Italy,Protests,0,58735.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
5-Feb-22,Italy,Protests,0,33032.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
12-Feb-22,Italy,Protests,0,33032.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
19-Feb-22,Italy,Protests,0,6622.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
26-Feb-22,Italy,Protests,0,58931.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
5-Mar-22,Italy,Protests,0,74218.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
12-Mar-22,Italy,Protests,0,14377.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
19-Mar-22,Italy,Protests,0,39190.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
26-Mar-22,Italy,Protests,0,704.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
2-Apr-22,Italy,Protests,0,37859.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
9-Apr-22,Italy,Protests,0,56884.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
16-Apr-22,Italy,Protests,0,704.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
23-Apr-22,Italy,Protests,0,36112.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
30-Apr-22,Italy,Protests,0,704.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
7-May-22,Italy,Protests,0,704.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
14-May-22,Italy,Protests,0,20489.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
21-May-22,Italy,Protests,0,6622.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
28-May-22,Italy,Protests,0,20489.0,Italy,2022,0.857254836797468,0.7827262011856512,0.8564970175189955,0.6464528113680152
